GND,author,title,year,state,ID_orig
118840991,Hein,Weiskerns Nachlass,2011,Sachsen-Anhalt,2279
118548018,Heine,Deutschland. Ein Wintermärchen,1844,Sachsen-Anhalt,2281
118548018,Heine,Die Harzreise,1826,Sachsen-Anhalt,2282
118710087,Held,Die rote Zora und ihre Bande,1941,Sachsen-Anhalt,2097
118549030,Hemingway,Das Ende von Etwas,1925,Sachsen-Anhalt,2451
121242307,Hennig von Lange,Ich habe einfach Glück,2001,Sachsen-Anhalt,2132
119232634,Hensel,Hallimasch,1989,Sachsen-Anhalt,2283
123239001,Hermann,"Sommerhaus, später",1998,Sachsen-Anhalt,2284
124287646,Herrndorf,Tschick,2010,Sachsen-Anhalt,2177
11855042X,Hesse,Demian. Die Geschichte von Emil Sinclairs Jugend,1919,Sachsen-Anhalt,2287
11855042X,Hesse,Der Steppenwolf,1927,Sachsen-Anhalt,2285
11855042X,Hesse,Klingsors letzter Sommer,1919,Sachsen-Anhalt,2286
11855042X,Hesse,Peter Camenzind,1904,Sachsen-Anhalt,2288
11855042X,Hesse,Unterm Rad,1906,Sachsen-Anhalt,2178
119168650 + 120301911,Hetmann / Tondern,"Die Nacht, die kein Ende nahm",1994,Sachsen-Anhalt,2141
118550683,Heym,Ahasver,1981,Sachsen-Anhalt,2289
118550683,Heym,Der König David Bericht,1972,Sachsen-Anhalt,2291
118550683,Heym,Fünf Tage im Juni,1974,Sachsen-Anhalt,2290
118550683,Heym,Immer sind die Männer schuld,1979,Sachsen-Anhalt,2292
118550683,Heym,Schwarzenberg,1984,Sachsen-Anhalt,2293
118551019,Hildesheimer,Das Atelierfest (In: Lieblose Legenden),1952,Sachsen-Anhalt,2294
118551019,Hildesheimer,Das Ende einer Welt (In: Lieblose Legenden),1952,Sachsen-Anhalt,2296
118551019,Hildesheimer,Schläferung (In: Lieblose Legenden),1952,Sachsen-Anhalt,2295
118551736,Hochhuth,Der Stellvertreter,1963,Sachsen-Anhalt,2429
118551736,Hochhuth,Eine Liebe in Deutschland,1978,Sachsen-Anhalt,2297
118552465,Hoffmann,Das Fräulein von Scuderi,1819,Sachsen-Anhalt,2179
118552465,Hoffmann,Der goldene Topf,1814,Sachsen-Anhalt,2298
118552465,Hoffmann,Der Sandmann,1816,Sachsen-Anhalt,2300
118552465,Hoffmann,Die Elixiere des Teufels,1815,Sachsen-Anhalt,2301
118552465,Hoffmann,Klein Zaches genannt Zinnober,1819,Sachsen-Anhalt,2299
118553216 + 118607871,Holz / Schlaf,Papa Hamlet,1889,Sachsen-Anhalt,2302
118555081,Huxley,Schöne neue Welt,1932,Sachsen-Anhalt,2452
118555286,Ibsen,Nora oder Ein Puppenheim,1880,Sachsen-Anhalt,2453
118555707,Ionesco,Die Nashörner,1959,Sachsen-Anhalt,2454
119001802,Jelinek,Die Klavierspielerin,1983,Sachsen-Anhalt,2304
119001802,Jelinek,Die Liebhaberinnen,1975,Sachsen-Anhalt,2305
11855817X,Johnson,Ingrid Babendererde. Reifeprüfung 1953,1985,Sachsen-Anhalt,2306
11855817X,Johnson,Mutmaßungen über Jakob,1959,Sachsen-Anhalt,2307
118559206,Kästner,Das fliegende Klassenzimmer,1933,Sachsen-Anhalt,2099
118559206,Kästner,Emil und die Detektive,1929,Sachsen-Anhalt,2098
118559206,Kästner,Fabian,1931,Sachsen-Anhalt,2312
118958836,Königsdorf,Der Lauf der Dinge,1982,Sachsen-Anhalt,2319
118958836,Königsdorf,Meine ungehörigen Träume,1978,Sachsen-Anhalt,2320
124616496,Küchen,Song für einen Schmetterling,2000,Sachsen-Anhalt,2136
118559230,Kafka,Das Urteil,1913,Sachsen-Anhalt,2311
118559230,Kafka,Der Proceß,1925,Sachsen-Anhalt,2308
118559230,Kafka,Die Verwandlung,1915,Sachsen-Anhalt,2309
118559230,Kafka,In der Strafkolonie,1919,Sachsen-Anhalt,2310
118560395,Kaschnitz,Das dicke Kind,1952,Sachsen-Anhalt,2133
118560395,Kaschnitz,Popp und Mingel,1960,Sachsen-Anhalt,2134
115812431,Kehlmann,Die Vermessung der Welt,2005,Sachsen-Anhalt,2180
11856109X,Keller,Die drei gerechten Kammmacher,1856,Sachsen-Anhalt,2313
11856109X,Keller,Kleider machen Leute,1874,Sachsen-Anhalt,2135
11856109X,Keller,Romeo und Julia auf dem Dorfe,1855,Sachsen-Anhalt,2314
118722123,Keun,Das kunstseidene Mädchen,1932,Sachsen-Anhalt,2315
118562312,Kipphardt,Der Hund des Generals,1962,Sachsen-Anhalt,2317
118562312,Kipphardt,In der Sache J. Robert Oppenheimer,1964,Sachsen-Anhalt,2431
118562312,Kipphardt,März,1976,Sachsen-Anhalt,2316
137405618,Kliebenstein,"Der Tag, an dem ich cool wurde",2010,Sachsen-Anhalt,2101
118724762,Krüss,Timm Thaler oder Das verkaufte Lachen,1962,Sachsen-Anhalt,2102
120013428,Kracht,Faserland,1995,Sachsen-Anhalt,2321
1013755855,Kuhn,Mit Jeans in die Steinzeit,1984,Sachsen-Anhalt,2103
