GND,author,title,year,prob_to_read
118505602,"Bachmann, Ingeborg",Anrufung des Großen Bären,1956.0,1.0
118505602,"Bachmann, Ingeborg",Böhmen liegt am Meer ,1964.0,1.0
118505602,"Bachmann, Ingeborg",Die gestundete Zeit,1953.0,1.0
118505602,"Bachmann, Ingeborg",Die große Fracht,1952.0,1.0
118505602,"Bachmann, Ingeborg",Gedichte,1950.0,1.0
118505602,"Bachmann, Ingeborg",Nebelland,1956.0,1.0
118505602,"Bachmann, Ingeborg",Toter Hafen,1953.0,1.0
118829742,"Becker, Jurek",Jakob der Lügner,1969.0,1.0
118509047,"Benn, Gottfried",Destille,1953.0,1.0
118509047,"Benn, Gottfried",Einsamer nie - ,1936.0,1.0
118509047,"Benn, Gottfried",Gedichte,1921.0,1.0
118509047,"Benn, Gottfried",Kann keine Trauer sein,1956.0,1.0
118509047,"Benn, Gottfried",Kleine Aster,1912.0,1.0
118509047,"Benn, Gottfried",Leben - niederer Wahn,1937.0,1.0
118509047,"Benn, Gottfried",Mann und Frau gehn durch die Krebsbaracke,1912.0,1.0
118509047,"Benn, Gottfried",Nur zwei Dinge,1953.0,1.0
118509047,"Benn, Gottfried",Stilleben,1951.0,1.0
118509047,"Benn, Gottfried",Verlorenes Ich,1943.0,1.0
118509047,"Benn, Gottfried",Was schlimm ist,1953.0,1.0
118509861,"Bernhard, Thomas",Auslöschung,1986.0,0.5
118509861,"Bernhard, Thomas",Verstörung,1967.0,0.5
118512161,"Bobrowski, Johannes",Levins Mühle,1964.0,1.0
118512676,"Böll, Heinrich",Doktor Murkes gesammeltes Schweigen,1955.0,1.0
118512676,"Böll, Heinrich",Kurzgeschichten / Erzählungen,1951.0,1.0
118512676,"Böll, Heinrich",Und sagte kein einziges Wort,1953.0,1.0
118512676,"Böll, Heinrich",Wanderer kommst du  nach Spa…,1950.0,1.0
118514768,"Brecht, Bertolt",Bertolt Brechts Hauspostille,1927.0,1.0
118514768,"Brecht, Bertolt",Buckower Elegien,1953.0,1.0
118514768,"Brecht, Bertolt",Die Dreigroschenoper,1928.0,0.3333333333333333
118514768,"Brecht, Bertolt",Gedichte,1927.0,1.0
118514768,"Brecht, Bertolt",Leben des Galilei,1939.0,0.3333333333333333
118514768,"Brecht, Bertolt",Mutter Courage und ihre Kinder,1938.0,0.3333333333333333
118516906,"Büchner, Georg",Dantons Tod,1835.0,0.5
118516906,"Büchner, Georg",Lenz,1839.0,1.0
118516906,"Büchner, Georg",Woyzeck,1836.0,0.5
118519859,"Celan, Paul",Deine Augen im Arm,1968.0,1.0
118519859,"Celan, Paul",Die Winzer,1955.0,1.0
118519859,"Celan, Paul",Engführung,1959.0,1.0
118519859,"Celan, Paul",Entwurf einer Landschaft,1959.0,1.0
