GND,author,title,year,state,ID_orig
118994212,Hahn,Das verborgene Wort,2001,Baden-Württemberg,1506
118994212,Hahn,unbekannt,,Baden-Württemberg,1709
118545515,Hamsun,Victoria. Geschichte einer Liebe,1898,Baden-Württemberg,2504
118545574,Handke,Kaspar,1967,Baden-Württemberg,1545
118545574,Handke,Wunschloses Unglück,1972,Baden-Württemberg,1533
118546864,Hauff,Das kalte Herz,1827,Baden-Württemberg,1556
118546937,Hauptmann,Bahnwärter Thiel,1888,Baden-Württemberg,1633
118546937,Hauptmann,Der Biberpelz,1893,Baden-Württemberg,1513
118546937,Hauptmann,Die Weber,1892,Baden-Württemberg,1542
118709305,Hawthorne,Der scharlachrote Buchstabe,1850,Baden-Württemberg,2478
118547445,Hebbel,Maria Magdalena,1844,Baden-Württemberg,1543
118547453,Hebel,unbekannt,,Baden-Württemberg,1671
118840991,Hein,Horns Ende,1985,Baden-Württemberg,1445
118548018,Heine,Deutschland. Ein Wintermärchen,1844,Baden-Württemberg,1521
118548018,Heine,unbekannt,,Baden-Württemberg,1691
118549030,Hemingway,Kurzgeschichten,,Baden-Württemberg,2515
123239001,Hermann,"Sommerhaus, später",1998,Baden-Württemberg,2534
118703870,Herrmann-Neiße,unbekannt,,Baden-Württemberg,1710
11855042X,Hesse,Der Steppenwolf,1927,Baden-Württemberg,2539
11855042X,Hesse,Unterm Rad,1906,Baden-Württemberg,1575
118550683,Heym,unbekannt,,Baden-Württemberg,1711
119076993,Hilbig,Geschichten,,Baden-Württemberg,2536
118551736,Hochhuth,Der Stellvertreter,1963,Baden-Württemberg,1594
118552465,Hoffmann,Das Fräulein von Scuderi,1819,Baden-Württemberg,1661
118552465,Hoffmann,Der goldene Topf,1814,Baden-Württemberg,1554
118552465,Hoffmann,Der Sandmann,1816,Baden-Württemberg,1553
119190400,Hohler,unbekannt,,Baden-Württemberg,1674
11855333X,Homer,Odyssee,-800,Baden-Württemberg,2472
121383261,Houellebecq,Ausweitung der Kampfzone,1999,Baden-Württemberg,2482
11882192X,Hrabal,Ich hab den englischen König bedient,1990,Baden-Württemberg,1771
118554212,Huchel,unbekannt,,Baden-Württemberg,1714
118554654,Hugo,Der Glöckner von Notre Dame,1831,Baden-Württemberg,2488
118555081,Huxley,Schöne neue Welt,1932,Baden-Württemberg,1769
118555286,Ibsen,Nora oder Ein Puppenheim,1880,Baden-Württemberg,2494
118952676,Inoue,Der Stierkampf,1971,Baden-Württemberg,2483
118555707,Ionesco,Die kahle Sängerin,1950,Baden-Württemberg,2528
118555707,Ionesco,Die Nashörner,1959,Baden-Württemberg,2527
119049708,Irving,Die vierte Hand,2002,Baden-Württemberg,2484
118711172,Jacobsen,Niels Lyhne,1880,Baden-Württemberg,2479
118556835,James,Schraubendrehungen,1898,Baden-Württemberg,1755
118556894,Jandl,unbekannt,,Baden-Württemberg,1715
11855817X,Johnson,Mutmaßungen über Jakob,1959,Baden-Württemberg,1522
118558501,Joyce,Dubliner,1914,Baden-Württemberg,2516
118559206,Kästner,Fabian,1931,Baden-Württemberg,1646
118559206,Kästner,unbekannt,,Baden-Württemberg,1716
118559230,Kafka,Das Urteil,1913,Baden-Württemberg,1588
118559230,Kafka,Der Proceß,1925,Baden-Württemberg,1517
118559230,Kafka,Der Verschollene,1927,Baden-Württemberg,1523
118559230,Kafka,Die Verwandlung,1915,Baden-Württemberg,1563
122343247,Kaminer,Schönhauser Allee,2001,Baden-Württemberg,1619
118560395,Kaschnitz,unbekannt,,Baden-Württemberg,1717
11856109X,Keller,Kleider machen Leute,1874,Baden-Württemberg,1528
11856109X,Keller,Romeo und Julia auf dem Dorfe,1855,Baden-Württemberg,1591
11856109X,Keller,unbekannt,,Baden-Württemberg,1692
119204290,Kertész,Roman eines Schicksallosen,1975,Baden-Württemberg,1426
118722123,Keun,Das kunstseidene Mädchen,1932,Baden-Württemberg,1647
118562487,Kirsch,unbekannt,,Baden-Württemberg,1718
136532845,Kirsten,unbekannt,,Baden-Württemberg,1719
119071738,Klüger,Weiter leben. Eine Jugend,1992,Baden-Württemberg,1595
11897954X,Klíma,"Warten auf Dunkelheit, Warten auf Licht",1982,Baden-Württemberg,1439
121401030,Kling,unbekannt,,Baden-Württemberg,1720
118563386,Klopstock,unbekannt,,Baden-Württemberg,1682
118563491,Kluge,unbekannt,,Baden-Württemberg,1675
118564471,Koeppen,Jugend,1976,Baden-Württemberg,1596
118564951,Kolmar,unbekannt,,Baden-Württemberg,1721
118997254,Konrád,Der Komplize,1980,Baden-Württemberg,1773
120013428,Kracht,Faserland,1995,Baden-Württemberg,1648
119263793,Kristóf,Das große Heft,1986,Baden-Württemberg,1774
118566962,Kroetz,Maria Magdalena,1973,Baden-Württemberg,1548
118566997,Krolow,unbekannt,,Baden-Württemberg,1722
119000016,Kronauer,Erzählungen,,Baden-Württemberg,2530
118568043,Kundera,Die unerträgliche Leichtigkeit des Seins,1986,Baden-Württemberg,1780
118568051,Kunert,Immer wieder am Anfang,1999,Baden-Württemberg,1620
118568051,Kunert,unbekannt,,Baden-Württemberg,1723
118568124,Kunze,Die wunderbaren Jahre,1976,Baden-Württemberg,1621
118569880,Lasker-Schüler,unbekannt,,Baden-Württemberg,1724
118571680,Lenz,Der Hofmeister,1774,Baden-Württemberg,1537
118571680,Lenz,Deutschstunde,1968,Baden-Württemberg,1518
118572121,Lessing,Das fünfte Kind,1988,Baden-Württemberg,1794
118572121,Lessing,Emilia Galotti,1772,Baden-Württemberg,1536
118572121,Lessing,Nathan der Weise,1779,Baden-Württemberg,1615
118572121,Lessing,unbekannt,,Baden-Württemberg,1670
118572326,Levi,Ist das ein Mensch?,1947,Baden-Württemberg,1775
11857390X,Loest,Nikolaikirche,1995,Baden-Württemberg,1622
118574183,London,Wolfsblut,1906,Baden-Württemberg,2468
118581104,Mérimée,Carmen,1845,Baden-Württemberg,1807
118583107,Mörike,Mozart auf der Reise nach Prag,1855,Baden-Württemberg,1557
118583107,Mörike,unbekannt,,Baden-Württemberg,1693
118584944,Müller,Der Auftrag,1980,Baden-Württemberg,1613
119053071,Müller,Niederungen,1982,Baden-Württemberg,1524
118576259,Mahfuz,Miramar,1967,Baden-Württemberg,1746
118577166,Mann,Buddenbrooks,1901,Baden-Württemberg,1578
118577166,Mann,Der Tod in Venedig,1912,Baden-Württemberg,1564
118577131,Mann,Der Untertan,1914,Baden-Württemberg,1577
118577166,Mann,Mario und der Zauberer,1930,Baden-Württemberg,1597
115745459,Marías,Mein Herz so weiß,1996,Baden-Württemberg,1796
118730789,Marai,Das Vermächtnis der Eszter,1939,Baden-Württemberg,2505
118842269,Maron,Pawels Briefe,1999,Baden-Württemberg,2535
119252694,McEwan,Abbitte,2001,Baden-Württemberg,1795
118580604,Melville,Moby Dick,1851,Baden-Württemberg,2469
12239089X,Menasse,"Selige Zeiten, brüchige Welt",1991,Baden-Württemberg,1649
118581775,Meyer,Das Amulett,1873,Baden-Württemberg,1611
118582496,Miller,Tod eines Handlungsreisenden,1949,Baden-Württemberg,1797
11858331X,Molière,Der eingebildete Kranke,1673,Baden-Württemberg,2522
11858331X,Molière,Der Geizige,1668,Baden-Württemberg,2521
11881169X,Morgenstern,unbekannt,,Baden-Württemberg,1725
118584162,Moritz,Anton Reiser,1785,Baden-Württemberg,1644
132029006,Morrison,Menschenkind,1987,Baden-Württemberg,1798
118585894,Muschg,Liebesgeschichten,1972,Baden-Württemberg,1637
118585916,Musil,Die Verwirrungen des Zöglings Törleß,1906,Baden-Württemberg,1579
118586114,Nabokov,Pnin (Deutsche Übersetzung),1960,Baden-Württemberg,1740
119282437,Nadolny,Die Entdeckung der Langsamkeit,1983,Baden-Württemberg,1650
118737929,Naipaul,An der Biegung des großen Flusses,1979,Baden-Württemberg,1741
118587080,Nestroy,Der Zerrissene,1844,Baden-Württemberg,1666
119049422,Nooteboom,Philip und die anderen,1955,Baden-Württemberg,2506
118588893,Novalis,unbekannt,,Baden-Württemberg,1686
118589121,Oates,Wir waren die Mulvaneys,2003,Baden-Württemberg,1799
118176900,Oliver,unbekannt,,Baden-Württemberg,1726
119176041,Ondaatje,Der englische Patient,1993,Baden-Württemberg,1781
118590359,Orwell,1984,1949,Baden-Württemberg,2518
118590995,Ovid,Die Metamorphosen,1210,Baden-Württemberg,1753
118855379,Oz,Der dritte Zustand,1992,Baden-Württemberg,1782
120578069,Pehnt,Ich muss los,2001,Baden-Württemberg,1638
120925354,Pelewin,Buddhas kleiner Finger,1996,Baden-Württemberg,1765
118594567,Pirandello,Sechs Personen suchen einen Autor,1924,Baden-Württemberg,1766
118641816,Puschkin,Der Postmeister (In: Die Geschichten des verstorbenen Iwan Petrowitsch Belkin),1831,Baden-Württemberg,1791
118597302,Queneau,Stilübungen,1947,Baden-Württemberg,2517
118603957,Rühmkorf,unbekannt,,Baden-Württemberg,1729
118597442,Raabe,Pfisters Mühle,1884,Baden-Württemberg,1658
118956299,Ransmayr,Die letzte Welt,1988,Baden-Württemberg,1565
118744070,Reimann,Franziska Linkerhand,1974,Baden-Württemberg,1623
118599631,Remarque,Im Westen nichts Neues,1928,Baden-Württemberg,1549
118601024,Rilke,unbekannt,,Baden-Württemberg,1727
118601121,Ringelnatz,unbekannt,,Baden-Württemberg,1728
118803433,Roth,Amerikanisches Idyll,1997,Baden-Württemberg,1801
118603140,Roth,Hiob,1930,Baden-Württemberg,1526
120596679,Rothmann,Milch und Kohle,2000,Baden-Württemberg,1624
118885006,Süskind,Das Parfum,1985,Baden-Württemberg,1568
118604627,Sachs,unbekannt,,Baden-Württemberg,1730
118605054,Salinger,Der Fänger im Roggen,1954,Baden-Württemberg,2485
119147548,Saro-Wiwa,Sozaboy,1985,Baden-Württemberg,1783
11860564X,Sartre,Geschlossene Gesellschaft,1944,Baden-Württemberg,2492
119223104,Schädlich,Versuchte Nähe,1977,Baden-Württemberg,1625
118607626,Schiller,Der Verbrecher aus verlorener Ehre,1786,Baden-Württemberg,1510
118607626,Schiller,Die Räuber,1781,Baden-Württemberg,1511
118607626,Schiller,Don Carlos,1787,Baden-Württemberg,1614
118607626,Schiller,Kabale und Liebe,1784,Baden-Württemberg,1539
118607626,Schiller,Maria Stuart,1800,Baden-Württemberg,1608
118607626,Schiller,unbekannt,,Baden-Württemberg,1687
118607626,Schiller,Wallenstein,1798,Baden-Württemberg,1607
118607626,Schiller,Wilhelm Tell,1804,Baden-Württemberg,1609
115673784,Schlink,Der Vorleser,1995,Baden-Württemberg,1599
119279487,Schneider,Schlafes Bruder,1992,Baden-Württemberg,1566
118609807,Schnitzler,Fräulein Else,1924,Baden-Württemberg,1654
118609807,Schnitzler,Traumnovelle,1925,Baden-Württemberg,1567
120526107,Schulze,Simple Storys,1998,Baden-Württemberg,1626
118612301,Schwitters,unbekannt,,Baden-Württemberg,1731
119310007,Sebald,Austerlitz,2001,Baden-Württemberg,1651
118612743,Seghers,Das siebte Kreuz,1939,Baden-Württemberg,1600
118613723,Shakespeare,Hamlet,1603,Baden-Württemberg,1787
118613723,Shakespeare,Romeo und Julia,1597,Baden-Württemberg,1786
118642375,Shaw,Pygmalion,1913,Baden-Württemberg,1747
118569643,She,Rikscha-Kuli,1936,Baden-Württemberg,1745
11879695X,Shelley,Frankenstein oder Der moderne Prometheus,1912,Baden-Württemberg,1756
118615688,Sophokles,Antigone,-442,Baden-Württemberg,1735
118615688,Sophokles,König Ödipus,-429,Baden-Württemberg,1788
115640290,Sparschuh,Der Zimmerspringbrunnen,1995,Baden-Württemberg,1627
118616587,Stadler,Ich war einmal,1989,Baden-Württemberg,1652
118616587,Stadler,unbekannt,,Baden-Württemberg,1732
120821044,Stamm,Agnes,1998,Baden-Württemberg,1639
118617338,Steinbeck,Von Mäusen und Menschen,1940,Baden-Württemberg,1742
118617648,Stendhal,Rot und Schwarz,1830,Baden-Württemberg,1777
118617958,Sternheim,Die Hose,1911,Baden-Württemberg,1669
118753711,Stevenson,Dr. Jekyll and Mr. Hyde,1889,Baden-Württemberg,1757
118618156,Stifter,Bergkristall,1845,Baden-Württemberg,1659
118618156,Stifter,Brigitta,1843,Baden-Württemberg,1634
118618695,Stoppard,Rosenkranz und Güldenstern sind tot,1966,Baden-Württemberg,1748
118618725,Storm,Der Schimmelreiter,1888,Baden-Württemberg,1660
118618725,Storm,unbekannt,,Baden-Württemberg,1694
118619047,Strauß,Der Park,1983,Baden-Württemberg,1569
118619047,Strauß,"Paare, Passanten",1981,Baden-Württemberg,1640
118619314,Strindberg,Fräulein Julie,1888,Baden-Württemberg,2495
118755978,Strittmatter,Raabe Baikal,1990,Baden-Württemberg,1653
118755978,Strittmatter,Viehjud Levi,1980,Baden-Württemberg,1601
123543185,Suter,Ein perfekter Freund,2002,Baden-Württemberg,1534
118620193,Swift,Gullivers Reisen,1726,Baden-Württemberg,1754
118902458,Szcypiorski,Eine Messe für die Stadt Arras,1979,Baden-Württemberg,1784
119022060,Tabucci,Erklärt Pereira,1995,Baden-Württemberg,1785
118962949,Tišma,Die Schule der Gottlosigkeit,1993,Baden-Württemberg,1749
118839276,Timm,Die Entdeckung der Currywurst,1993,Baden-Württemberg,1628
11864291X,Tolstoi,Anna Karenina,1877,Baden-Württemberg,2496
118623575,Trakl,unbekannt,,Baden-Württemberg,1733
119545667,Treichel,Der Verlorene,1998,Baden-Württemberg,1602
118638289,Tschechow,Der Kirschgarten,1904,Baden-Württemberg,2470
118638289,Tschechow,Einakter,,Baden-Württemberg,2525
118638289,Tschechow,Erzählungen,,Baden-Württemberg,2513
10425386X,Tschinag,Der blaue Himmel,1994,Baden-Württemberg,1466
11862444X,Tucholsky,unbekannt,,Baden-Württemberg,1734
118643010,Turgenjew,Erzählungen,,Baden-Württemberg,2514
118624822,Twain,Die Abenteuer des Huckleberry Finn,1890,Baden-Württemberg,1743
118625063,Uhland,unbekannt,,Baden-Württemberg,1688
,,Die Bibel,,Baden-Württemberg,2529
,,Gesta Romanorum (deutsch: Die Taten der Römer),,Baden-Württemberg,2510
118803492,Updike,Gertrude und Claudius,2000,Baden-Württemberg,1803
115589120,Valentin,Szenen,,Baden-Württemberg,2519
11876442X,van Hoddis,unbekannt,,Baden-Württemberg,1712
115698027,Vanderbeke,Das Muschelessen,1990,Baden-Württemberg,1586
118803964,Vargas Llosa,Tante Julia und der Kunstschreiber,1977,Baden-Württemberg,2507
118626574,Vergil,Aeneis,,Baden-Württemberg,2473
118626620,Verne,Zwanzigtausend Meilen unter dem Meer,1874,Baden-Württemberg,1758
118627813,Voltaire,Candide oder die beste aller Welten,1776,Baden-Württemberg,2474
118520040,von Chamisso,Peter Schlemihls wundersame Geschichte,1814,Baden-Württemberg,1551
118628976,von der Vogelweide,unbekannt,,Baden-Württemberg,1676
118527533,von Droste-Hülshoff,Die Judenbuche,1842,Baden-Württemberg,1662
118527533,von Droste-Hülshoff,unbekannt,,Baden-Württemberg,1689
118528661,von Ebner-Eschenbach,Das Gemeindekind,1887,Baden-Württemberg,1540
118529390,von Eichendorff,Aus dem Leben eines Taugenichts,1826,Baden-Württemberg,1520
118529390,von Eichendorff,Das Marmorbild,1819,Baden-Württemberg,1552
118529390,von Eichendorff,unbekannt,,Baden-Württemberg,1684
118634933,von Eschenbach,Parzival,1200,Baden-Württemberg,1643
118540238,von Goethe,Die Leiden des jungen Werthers,1774,Baden-Württemberg,1630
118540238,von Goethe,Faust I,1808,Baden-Württemberg,1570
118540238,von Goethe,Faust II,1832,Baden-Württemberg,2532
118540238,von Goethe,Götz von Berlichingen,1773,Baden-Württemberg,1606
118540238,von Goethe,Iphigenie auf Tauris,1787,Baden-Württemberg,1519
118540238,von Goethe,Novelle,1828,Baden-Württemberg,1656
118540238,von Goethe,unbekannt,,Baden-Württemberg,1681
118540238,von Goethe,Wahlverwandtschaften,1809,Baden-Württemberg,1631
118542273,von Grimmelshausen,Simplicius Simplicissimus,1669,Baden-Württemberg,1605
118706187,von Hoffmannswaldau,unbekannt,,Baden-Württemberg,1679
118552759,von Hofmannsthal,Reitergeschichte,1899,Baden-Württemberg,1562
118552759,von Hofmannsthal,unbekannt,,Baden-Württemberg,1713
118553739,von Horváth,Geschichten aus dem Wiener Wald,1931,Baden-Württemberg,1546
118553739,von Horváth,Jugend ohne Gott,1937,Baden-Württemberg,1576
118553739,von Horváth,Kasimir und Karoline,1932,Baden-Württemberg,1547
118563076,von Kleist,Amphitryon,1899,Baden-Württemberg,1527
118563076,von Kleist,Das Erdbeben in Chili,1807,Baden-Württemberg,1657
118563076,von Kleist,Der zerbrochene Krug,1808,Baden-Württemberg,1509
118563076,von Kleist,Die Marquise von O.,1808,Baden-Württemberg,1538
118563076,von Kleist,Michael Kohlhaas,1810,Baden-Württemberg,1508
118600109,von Rezzori,Maghrebinische Geschichten,1953,Baden-Württemberg,1525
118628852,Walser,Ein springender Brunnen,1998,Baden-Württemberg,1603
118628860,Walser,Jakob von Gunten,1909,Baden-Württemberg,1580
118629867,Wedekind,Frühlings Erwachen,1891,Baden-Württemberg,1581
118630539,Weiss,Abschied von den Eltern,1961,Baden-Württemberg,1585
118630814,Wellershoff,Der Liebeswunsch,2000,Baden-Württemberg,1641
120295245,Werner,Zündels Abgang,1984,Baden-Württemberg,1642
11904157X,Widmer,Top Dogs,1996,Baden-Württemberg,1550
118632779,Wilde,Das Bildnis des Dorian Gray,1890,Baden-Württemberg,1759
118632779,Wilde,Das Gespenst von Canterville,1887,Baden-Württemberg,1760
118633333,Williams,Endstation Sehnsucht,1949,Baden-Württemberg,1750
118634607,Wohmann,Erzählungen,,Baden-Württemberg,2533
118634666,Wolf,Kein Ort. Nirgends,1979,Baden-Württemberg,1655
118634666,Wolf,Nachdenken über Christa T.,1968,Baden-Württemberg,1629
118845497,Xingjian,Der Berg der Seele,2003,Baden-Württemberg,1739
118642995,Xueqin,Der Traum der roten Kammer (Teilübersetzung),1932,Baden-Württemberg,1789
118637223,Zola,Thérèse Raquin,1867,Baden-Württemberg,2489
118637304,Zuckmayer,Der Hauptmann von Köpenick,1931,Baden-Württemberg,1535
118637479,Zweig,Die Schachnovelle,1942,Baden-Württemberg,1604
