GND,author,title,year,prob_to_read
118529374,"Eich, Günter",Die Mädchen aus Viterbo,1960.0,0.2
118529374,"Eich, Günter",Gedichte,1951.0,0.2
118529390,"Eichendorff, Joseph von",Aus dem Leben eines Taugenichts,1826.0,0.2
118529390,"Eichendorff, Joseph von",Gedichte,1823.0,0.2
118530534,"Enzensberger, Hans Magnus",Gedichte,1976.0,0.2
118532715,"Feuchtwanger, Lion",Erfolg,1930.0,0.2
118532715,"Feuchtwanger, Lion",Jud Süß,1925.0,0.2
118532839,"Fichte, Hubert",Die Palette,1968.0,0.2
118533886,"Fleißer, Marieluise",Fegefeuer in Ingolstadt,1929.0,0.2
118533886,"Fleißer, Marieluise","Mehlreisende Frieda Geier. Roman vom Rauchen, Sporteln, Lieben und Verkaufen",1931.0,0.2
118533908,"Fleming, Paul","Gedichte (Poetische Wälder, Oden, Sonette)",1642.0,0.2
118534262,"Fontane, Theodor",Effi Briest,1896.0,0.2
118534262,"Fontane, Theodor",Frau Jenny Treibel,1892.0,0.2
118534262,"Fontane, Theodor",Wanderungen durch die Mark Brandenburg,1862.0,0.2
118703145,"Fried, Erich",Lyrik,1955.0,0.2
118536109,"Frisch, Max",Andorra,1961.0,0.2
118536109,"Frisch, Max",Biedermann und die Brandstifter,1958.0,0.2
118536109,"Frisch, Max",Don Juan oder Die Liebe zur Geometrie,1953.0,0.2
118536109,"Frisch, Max",Homo faber,1957.0,0.2
118536109,"Frisch, Max",Mein Name sei Gantenbein,1964.0,0.2
118536109,"Frisch, Max",Stiller,1954.0,0.2
118538322,"Gellert, Christian Fürchtegott",Das Leben der schwedischen Gräfin von G***,1748.0,0.2
118538322,"Gellert, Christian Fürchtegott",Die zärtlichen Schwestern,1747.0,0.2
118538322,"Gellert, Christian Fürchtegott",Fabeln,1742.0,0.2
11853856X,"George, Stefan",Gedichte,1901.0,0.2
118538659,"Gerhardt, Paul",Gedichte/ Lieder,1642.0,0.2
11884556X,"Gernhardt, Robert",Gedichte,1972.0,0.2
118717758,"Gleim, Johann Wilhelm Ludwig",Lyrik,1761.0,0.2
118540238,"Goethe, Johann Wolfgang",Die Leiden des jungen Werthers ,1774.0,0.2
118540238,"Goethe, Johann Wolfgang",Die Wahlverwandtschaften,1809.0,0.2
118540238,"Goethe, Johann Wolfgang",Faust. Der Tragödie erster Teil ,1808.0,0.2
118540238,"Goethe, Johann Wolfgang",Faust. Der Tragödie zweiter Teil ,1832.0,0.2
118540238,"Goethe, Johann Wolfgang",Gedichte (aus allen Hauptphasen),1791.0,0.2
118540238,"Goethe, Johann Wolfgang",Götz von Berlichingen,1773.0,0.2
118540238,"Goethe, Johann Wolfgang",Iphigenie auf Tauris,1787.0,0.2
118540238,"Goethe, Johann Wolfgang",Torquato Tasso ,1790.0,0.2
118540238,"Goethe, Johann Wolfgang",Wilhelm Meisters Lehrjahre,1795.0,0.2
119501651,"Goetz, Rainald",Rave,1998.0,0.2
11869636X,"Gomringer, Eugen",Gedichte,1974.0,0.2
118540963,"Gotthelf, Jeremias",Die schwarze Spinne,1847.0,0.2
118540963,"Gotthelf, Jeremias",Wie Uli der Knecht glücklich wird,1841.0,0.2
118541013,"Gottsched, Johann Christoph",Der sterbende Cato,1732.0,0.2
118696734,"Gottsched, Luise Adelgunde Victorie",Die Pietisterey im Fischbein-Rocke,1736.0,0.2
118541102,"Grabbe, Christian Dietrich",Napoleon oder Die hundert Tage,1831.0,0.2
118541102,"Grabbe, Christian Dietrich","Scherz, Satire, Ironie und tiefere Bedeutung",1827.0,0.2
118541579,"Grass, Günter",Der Butt,1977.0,0.2
118541579,"Grass, Günter",Die Blechtrommel,1959.0,0.2
118541579,"Grass, Günter",Im Krebsgang,2002.0,0.2
118541579,"Grass, Günter",Lyrik,1971.0,0.2
