GND,author,title,year,prob_to_read
118603140,"Roth, Joseph",Hiob. Roman eines einfachen Mannes,1930.0,1.0
118603140,"Roth, Joseph",Radetzkymarsch,1932.0,1.0
118607626,"Schiller, Friedrich",Don Karlos,1787.0,1.0
118607626,"Schiller, Friedrich",Gedichte,1782.0,1.0
118607626,"Schiller, Friedrich",Kabale und Liebe,1784.0,1.0
118607626,"Schiller, Friedrich",Maria Stuart,1800.0,1.0
118607626,"Schiller, Friedrich",Wallenstein,1798.0,1.0
118607626,"Schiller, Friedrich",Wilhelm Tell,1804.0,1.0
115673784,"Schlink, Bernhard",Der Vorleser,1995.0,1.0
118609807,"Schnitzler, Arthur",Der Reigen,1903.0,1.0
118609807,"Schnitzler, Arthur",Frau Berta Garlan,1901.0,1.0
118609807,"Schnitzler, Arthur",Fräulein Else,1924.0,1.0
118609807,"Schnitzler, Arthur",Leutnant Gustl,1901.0,1.0
118609807,"Schnitzler, Arthur",Liebelei,1895.0,1.0
118609807,"Schnitzler, Arthur",Spiel im Morgengrauen,1926.0,1.0
118609831,"Schnurre, Wolfdietrich",Erzählungen,1955.0,1.0
119310007,"Sebald, W. G.",Die Ringe des Saturn,1995.0,1.0
118612743,"Seghers, Anna",Das siebte Kreuz ,1942.0,1.0
118612743,"Seghers, Anna",Der Ausflug der toten Mädchen,1946.0,1.0
119137062,"Späth, Gerold",Stimmgänge,1972.0,1.0
119137062,"Späth, Gerold",Unschlecht,1970.0,1.0
120821044,"Stamm, Peter",Agnes,1998.0,1.0
120821044,"Stamm, Peter",Ungefähre Landschaft,2001.0,1.0
118617958,"Sternheim, Carl",Die Hose,1911.0,1.0
118618156,"Stifter, Adalbert",Der Nachsommer,1857.0,1.0
118618156,"Stifter, Adalbert",Erzählungen ,1837.0,1.0
118618725,"Storm, Theodor",Erzählungen/Novellen,1871.0,1.0
118619047,"Strauß, Botho",Paare Passanten,1981.0,1.0
118885006,"Süskind, Patrick",Das Parfum,1985.0,1.0
118623575,"Trakl, Georg",Gedichte,1913.0,1.0
118628852,"Walser, Martin",Ein fliehendes Pferd,1978.0,1.0
118628852,"Walser, Martin",Ein springender Brunnen,1998.0,1.0
118628852,"Walser, Martin",Seelenarbeit,1979.0,1.0
118628860,"Walser, Robert",Ausgewählte Prosastücke,1917.0,1.0
118628860,"Walser, Robert",Der Gehülfe,1908.0,1.0
118628860,"Walser, Robert",Jakob von Gunten,1909.0,1.0
118629867,"Wedekind, Frank",Frühlings Erwachen,1891.0,1.0
120295245,"Werner, Markus",Am Hang,2004.0,1.0
120295245,"Werner, Markus",Zündels Abgang,1984.0,1.0
118632477,"Wieland, Christoph Martin",Geschichte des Agathon,1766.0,1.0
118634666,"Wolf, Christa",Kassandra,1983.0,1.0
118634666,"Wolf, Christa",Kindheitsmuster,1976.0,1.0
118637304,"Zuckmayer, Carl",Der Hauptmann von Köpenick,1930.0,1.0
118637452,"Zweig, Arnold",Der Streit um den Sergeanten Grischa,1927.0,1.0
118637479,"Zweig, Stefan",Die Welt von Gestern. Erinnerungen eines Europäers,1942.0,1.0
118637479,"Zweig, Stefan",Novellen,1912.0,1.0
,,Auswahl barocker Lyrik,,1.0
