GND,author,title,year,prob_to_read
118618156,"Stifter, Adalbert",Brigitta (184) ,1844.0,1.0
118618156,"Stifter, Adalbert",Der Nachsommer,1857.0,1.0
118618725,"Storm, Theodor",Der Schimmelreiter,1888.0,1.0
118618725,"Storm, Theodor",Gedichte,1852.0,1.0
118619047,"Strauß, Botho",Paare Passanten,1981.0,1.0
118619047,"Strauß, Botho",Trilogie des Wiedersehens,1976.0,1.0
12989432X,"Tieck, Ludwig",Der blonde Eckbert,1797.0,1.0
118839276,"Timm, Uwe",Am Beispiel meines Bruders,2003.0,1.0
118623230,"Toller, Ernst",Hinkemann,1921.0,1.0
118623575,"Trakl, Georg",Gedichte,1913.0,1.0
118628097,"Wackenroder, Wilhelm Heinrich",Herzensergießungen eines kunstliebenden Klosterbruders,1796.0,1.0
118628852,"Walser, Martin",Ehen in Philippsburg,1957.0,1.0
118628852,"Walser, Martin",Ein fliehendes Pferd,1978.0,1.0
118628860,"Walser, Robert",Jakob von Gunten,1909.0,1.0
