GND,author,title,year,prob_to_read
118623575,"Trakl, Georg",Gedichte,1913.0,1.0
11862444X,"Tucholsky, Kurt",Lyrik,1913.0,1.0
118625063,"Uhland, Ludwig",Lyrik,1825.0,1.0
118628097,"Wackenroder, Wilhelm Heinrich",Herzensergießungen eines kunstliebenden Klosterbruders,1796.0,1.0
118628852,"Walser, Martin",Halbzeit,1960.0,1.0
118628860,"Walser, Robert",Der Gehülfe,1908.0,1.0
118629867,"Wedekind, Frank",Frühlings Erwachen,1891.0,1.0
118629867,"Wedekind, Frank",Lyrik,1891.0,1.0
118630369,"Weise, Christian",Masaniello,1683.0,1.0
118630539,"Weiss, Peter",Die Verfolgung und Ermordung Jean Paul Marats,1964.0,1.0
118632477,"Wieland, Christoph Martin",Geschichte der Abderiten,1774.0,1.0
118632477,"Wieland, Christoph Martin",Geschichte des Agathon,1766.0,1.0
118634666,"Wolf, Christa",Nachdenken über Christa T. ,1968.0,1.0
